SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K03,Characteristics of entrepreneurs and how these influence the success of a business,,"Describing the characteristics of First Nations Australian entrepreneurs; for example, community-run companies such as the Gumatj Aboriginal Corporation and individuals such as Dean Foley and Tahnee Edwards, by asking questions such as “What is their story?”, “How did they achieve success?” and “What processes did they apply?”",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K03,Characteristics of entrepreneurs and how these influence the success of a business,,"Analysing the influence of values on entrepreneurial decision-making; for example, identifying and taking advantage of an opportunity, negotiating with stakeholders, and complying with the law and regulations",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K03,Characteristics of entrepreneurs and how these influence the success of a business,,"Combining knowledge, skills and attitudes demonstrated by entrepreneurs with observations of successful local businesses to explain factors that contribute to success, such as seeing and taking advantage of an opportunity or demonstrating initiative and innovation",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K04,"The reasons individuals work, the types of work they are involved in, and how they may derive an income",,"Identifying different types of work; for example, full-time, part-time, casual, at home, paid, unpaid, unrecognised and volunteer, to appreciate the reasons individuals work or contribute to community organisations",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K04,"The reasons individuals work, the types of work they are involved in, and how they may derive an income",,"Identifying the ways people derive an income, such as working for a wage or salary, owning a business, being a shareholder, providing a rental service or receiving a social security benefit",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K04,"The reasons individuals work, the types of work they are involved in, and how they may derive an income",,"Describing examples of how continuity of cultural practices and management of Country/Place contributes to and sustains First Nations communities; for example, regional tourism ventures, coaching and mentoring initiatives, and fostering entrepreneurial and start-up cultures in regional and remote communities",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K04,"The reasons individuals work, the types of work they are involved in, and how they may derive an income",,"Analysing the contribution that work can make to an individual’s identity and role within a community; for example, earning an income, contributing to self-esteem and happiness, supporting the community through volunteering, enhancing material and non-material living standards",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K05,The rights and responsibilities of individuals and businesses in relation to consumer and financial products and services,,"Distinguishing the difference between rights and responsibilities, and creating a list of the rights and responsibilities of individuals and businesses",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K05,The rights and responsibilities of individuals and businesses in relation to consumer and financial products and services,,"Explaining the rights of individuals and businesses in relation to consumer and financial products and services; for example, warranties, cooling-off periods and processes for returning goods",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K05,The rights and responsibilities of individuals and businesses in relation to consumer and financial products and services,,"Discussing the responsibilities of businesses in relation to consumer and financial products and services, such as the role of mandatory and voluntary standards, and product safety recalls",
HASS,Economics and Business,Year 7,Knowledge and understanding,,AC9HE7K05,The rights and responsibilities of individuals and businesses in relation to consumer and financial products and services,,Explaining the importance of developing personal or business budgets or savings plans before making decisions in relation to consumer and financial products and services,
HASS,Economics and Business,Year 7,Skills,Questioning and researching,AC9HE7S01,Develop questions to investigate a contemporary economic and business issue,,"Developing questions to form the basis of an investigation; for example, “How does an understanding of consumer rights and responsibilities impact on decision-making?” and “What are the attributes of an entrepreneur?”",
HASS,Economics and Business,Year 7,Skills,Questioning and researching,AC9HE7S01,Develop questions to investigate a contemporary economic and business issue,,"Developing questions, using economic and business concepts and terms; for example, “How do businesses decide what to produce?”, “What is economic scarcity?” and “Why can individuals not have all the items they want, meaning they must choose?”",
HASS,Economics and Business,Year 7,Skills,Questioning and researching,AC9HE7S02,"Locate, select and organise information and data from a range of sources",,"Locating online sources; for example, using advanced search functions: “define: market” or targeted criteria: “allintext: successful Australian entrepreneurs”",
HASS,Economics and Business,Year 7,Skills,Questioning and researching,AC9HE7S02,"Locate, select and organise information and data from a range of sources",,Selecting relevant information and data from sources by asking questions such as “How will the data or information help answer the question?” about websites of government departments or non-government organisations,
HASS,Economics and Business,Year 7,Skills,Questioning and researching,AC9HE7S02,"Locate, select and organise information and data from a range of sources",,Collaborating and safely exchanging information online with an entrepreneur to identify attributes that build success,
HASS,Economics and Business,Year 7,Skills,Questioning and researching,AC9HE7S02,"Locate, select and organise information and data from a range of sources",,"Organising data into appropriate formats using specialised digital tools, such as tables and graphs, visual displays",
HASS,Economics and Business,Year 7,Skills,Interpreting and analysing,AC9HE7S03,"Interpret information and data to identify economic and business issues, trends and economic cause-and-effect relationships",,"Interpreting information to identify economic and business issues; for example, inferring the effect of growth in shopping online on the number of customers entering stores",
HASS,Economics and Business,Year 7,Skills,Interpreting and analysing,AC9HE7S03,"Interpret information and data to identify economic and business issues, trends and economic cause-and-effect relationships",,"Interpreting multi-variable data by using interactive digital tools to identify trends and to answer questions such as “For a 10-year period, to what extent has the number of people in casual work changed?”",
HASS,Economics and Business,Year 7,Skills,Interpreting and analysing,AC9HE7S03,"Interpret information and data to identify economic and business issues, trends and economic cause-and-effect relationships",,"Interpreting visual displays of multi-variable data to identify a cause-and-effect relationship within an economic and business issue, such as the relationship between income earned by an individual and levels of saving and spending",
HASS,Economics and Business,Year 7,Skills,"Evaluating, concluding and decision-making",AC9HE7S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Developing a response to an issue by combining known knowledge with new ideas; for example, when purchasing a mobile phone, use the product statement and personal budget to identify benefits and costs",
HASS,Economics and Business,Year 7,Skills,"Evaluating, concluding and decision-making",AC9HE7S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Identifying and describing reasons that inform the response to an issue; for example, the reasons for using recyclable materials in packaging as a way to support sustainable use of economic resources to meet needs and wants into the future",
HASS,Economics and Business,Year 7,Skills,"Evaluating, concluding and decision-making",AC9HE7S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Identifying the potential costs and benefits of a decision; for example, deciding whether to work part-time involves identifying benefits such as earning money and recognising costs such as time on the weekend devoted to travelling to and from work",
HASS,Economics and Business,Year 7,Skills,"Evaluating, concluding and decision-making",AC9HE7S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Explaining how making an economic and business decision involves selecting one alternative over another; for example, to satisfy a particular want, a selection of goods or services is preferred or purchased over another",
HASS,Economics and Business,Year 7,Skills,Communicating,AC9HE7S05,"Create descriptions and explanations, using economic and business knowledge, concepts and terms, and referencing information and data from sources",,"Developing a response to an issue that orients the audience (for example, peers or community members) to the issue, using relevant economic and business concepts, and terms such as “market”, “income”, “business”, “goods and services” and “costs and benefits”",
HASS,Economics and Business,Year 7,Skills,Communicating,AC9HE7S05,"Create descriptions and explanations, using economic and business knowledge, concepts and terms, and referencing information and data from sources",,"Explaining ideas or decisions with details and examples, using data and information presented in appropriate formats; for example, visual displays, tables and graphs, or budget and savings plans, and research findings presented in appropriate formats, such as a graphic organiser or summary",
