SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Creating arts works in a range of forms to communicate ideas from lived personal or social experiences; for example, creating a dance or scenes showing favourite activities such as games; using digital devices to record their peers playing a game and creating a voice-over that describes what's happening; composing a song or chant about a favourite food or activity; drawing a home scene of people and animals",
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Creating works in response to inspiration from sources such as play, imagination, observation, literature, artworks from their cultures and communities or arts knowledge and skill development activities",
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Extending and varying known songs, chants or rhymes; for example, changing words, interpreting without using voice, adding movements/actions or improvising rhythm patterns as accompaniment",
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Manipulating objects, puppets, 2D images and/or available technologies to create or retell stories",
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Devising a chant/rap that a character from an animated series, a text or a fictional hero could use to communicate a health or sustainability message or to learn the steps in a process; recording the chant/rap using an available digital device and sharing live or via a school-managed space such as a learning management system",
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Repurposing materials and objects such as clothing or packing boxes as starting points for imagining and developing scenes and scenarios; for example, using packing boxes to create an imagined environment or vehicle",
The Arts,Dance,Foundation,Creating and making,,AC9ADAFC01,Create arts works that communicate ideas,,"Considering as a class the characters and situations associated with a story and then re-imagining them by asking questions of the story, such as “What’s up?”, “What happens next?” or “What else might/could happen?"" to support the development of their own socio-dramatic or miniature worlds play",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Sharing their artworks with the class via a “gallery” or “performance walk”; for example, walking around the space looking at the works and using positive language to comment on the works and identify features such as similarities or differences, use of materials and elements of art/design, such as line",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Performing songs, soundscapes or chants/raps, using music skills they have learnt and practised, such as listening to and aiming to match starting pitch, staying in time with the group or following the agreed plan; for example, following a graphic score when performing a soundscape",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Taking images of class arts events (with permission from the people involved), creating an image sequence to document the occasion, and adding sound; for example, importing the images to a software program, sequencing the images, and using instruments and voices to create a soundscape to accompany the images",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Talking about ideas such as themes, processes used to make the work, or features of the work such as patterns, pathways or lines; for example, talking with the teacher and explaining the important features of their work",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Presenting retellings of stories to peers; for example, through dramatic play using repurposed objects, toys or puppets they have made",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Sharing their work with their teacher and responding to questions such as “What is going on in your work?”, “Tell me the story of what is happening?”, “What did you enjoy about making this work?”",
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,Performing movement/dance sequences they have created for other groups in their class and introducing their work by describing their favourite moments in the sequence or explaining why they chose a particular movement,
The Arts,Dance,Foundation,Presenting and performing,,AC9ADAFP01,Share their arts works with audiences,,"Using digital devices to record their arts explorations; for example, curating (selecting, ordering) a sequence of digital images (photos) to show the steps in a process; for example, images that show how they created new colours by mixing primary colours (using playdough or paint) and adding commentary that expresses their feelings, emotions and understandings",
