SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
Technologies,Digital Technologies,Years 7 and 8,Knowledge and understanding,Data representation,AC9TDI8K04,Explain how and why digital systems represent integers in binary,,"Explaining how circuits can perform binary operations represented as on/off states, for example showing how circuits with 2 switches can represent AND or OR gates",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P01,"Acquire, store and validate data from a range of sources using software, including spreadsheets and databases",,"Acquiring data to answer questions for their own investigations, for example answering “Does the canteen sell the right food?” by designing a survey to collect food preferences data and accessing canteen sales data",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P01,"Acquire, store and validate data from a range of sources using software, including spreadsheets and databases",,"Judging how meaningful data is to a question, its correctness and how up to date the data is, for example “Does age affect the chance of cyclist injury?”, “Are self-reported accidents reliable?” and “Is the data before cycleways existed relevant?”",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P01,"Acquire, store and validate data from a range of sources using software, including spreadsheets and databases",,"Storing acquired data using specialised and general software appropriate for how it will be accessed and manipulated, for example a spreadsheet for visualisation or a pre-defined database for filtering and queries",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P01,"Acquire, store and validate data from a range of sources using software, including spreadsheets and databases",,"Acquiring, storing and validating data from a reputable source, such as the Australian Bureau of Statistics, to analyse the geographic distribution of First Nations Australians, with the aim to highlight past and emerging trends",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P01,"Acquire, store and validate data from a range of sources using software, including spreadsheets and databases",,"Ensuring that the data used to train an AI model minimises any potential biases in its output and is representative of the target audience; for example, training a model on data collected from a single demographic group may not produce correct outputs for a more diverse population",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P02,"Analyse and visualise data using a range of software, including spreadsheets and databases, to draw conclusions and make predictions by identifying trends",,"Summarising data based on its attributes to identify trends and make predictions, for example sorting crime data by type of offence, showing that burglaries have decreased over time to predict fewer burglaries will happen next year",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P02,"Analyse and visualise data using a range of software, including spreadsheets and databases, to draw conclusions and make predictions by identifying trends",,"Visualising multidimensional data by choosing appropriate graphs, for example a scatter plot of food prices and sales, coloured by each food’s sugar content, or diagrams such as a social network diagram and maps of crime rates by location to reveal trends, outliers or other information",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P02,"Analyse and visualise data using a range of software, including spreadsheets and databases, to draw conclusions and make predictions by identifying trends",,"Using an AI model with a natural language interface to generate queries to perform analysis; for example, describing a database schema and asking the model to generate an SQL query to find results that match a set of criteria",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P02,"Analyse and visualise data using a range of software, including spreadsheets and databases, to draw conclusions and make predictions by identifying trends",,"Comparing the analysis performed by a trained predictive AI model with other analysis techniques; for example, comparing the output from a classification model against data tagged manually to verify its accuracy and effectiveness",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P03,Model and query the attributes of objects and events using structured data,,"Modelling objects and events as structured data, that is, the attributes relevant to the task, for example products in the canteen and the sale of those products, with attributes such as the product name, price, quantity and nutritional value",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P03,Model and query the attributes of objects and events using structured data,,"Using a spreadsheet table to model objects and events, including choosing appropriate formats for each column, and filtering and sorting rows to answer questions",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,"Acquiring, managing and analysing data",AC9TDI8P03,Model and query the attributes of objects and events using structured data,,"Interpreting and querying single-table databases using visual or simple SQL queries with SELECT, WHERE and ORDER BY clauses, for example answering queries in a database for a historical event",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Investigating and defining,AC9TDI8P04,Define and decompose real-world problems with design criteria and by creating user stories,,"Framing a problem in terms of what we know, why it is important and the outcome we want, for example matching the items in your fridge to possible recipes to reduce food waste",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Investigating and defining,AC9TDI8P04,Define and decompose real-world problems with design criteria and by creating user stories,,"Asking a series of questions and sub-questions to understand the problem and breaking it down into manageable parts, for example “How do we keep track of what items are in the pantry? Are there any dietary requirements that need to be considered?”",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Investigating and defining,AC9TDI8P04,Define and decompose real-world problems with design criteria and by creating user stories,,"Using a template such as “As a <type of user>, I want <some goal> so that <some reason>“, for example “As a user with a visual impairment I want to be able to get the news on my smartphone so that I can keep up with my world”",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Investigating and defining,AC9TDI8P04,Define and decompose real-world problems with design criteria and by creating user stories,,"Making predictions about future population distribution of First Nations Australians based on identified trends, for example analysing and visualising data using spreadsheets and databases on their population growth in metropolitan areas",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P05,Design algorithms involving nested control structures and represent them using flowcharts and pseudocode,,"Designing an algorithm or modifying an existing algorithm to fix an error or change functionality, for example calculating the coins and notes needed for an amount of money and changing the algorithm to handle new denominations",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P05,Design algorithms involving nested control structures and represent them using flowcharts and pseudocode,,"Describing algorithms precisely in pseudocode (structured English) or with flowcharts for each part of the problem, for example using separate flowcharts to describe the purchase of an item and the giving of change during the purchase",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P05,Design algorithms involving nested control structures and represent them using flowcharts and pseudocode,,"Describing algorithms with nested control structures, including a nested if, for example IF it is raining THEN [IF parents are home THEN drive to school]; or an IF inside a loop, for example REPEAT [select the largest coin smaller than the remaining total, and subtract it] UNTIL the remainder is zero",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P06,Trace algorithms to predict output for a given input and to identify errors,,"Following an algorithm precisely to confirm it produces the expected output for the given input, for example desk check with a table of input, variables and output",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P06,Trace algorithms to predict output for a given input and to identify errors,,"Specifying test cases and comparing the expected and actual output to determine the correctness of an algorithm, for example a test case of the change-calculating algorithm could have input $1.45 and expected output 1 x $1,",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P06,Trace algorithms to predict output for a given input and to identify errors,2 x 20c and 1 x 5c coins,"Following instructions for making woven baskets or nets by hand, as done by First Nations Australians, and making predictions of how the instructions would need to be modified to enable the item to be produced through automated manufacturing processes",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P07,Design the user experience of a digital system,,"Designing a user interface or experience to satisfy design criteria and user stories, using digital tools, for example sketch multiple pages of a website with wireframes, storyboards and simple branding guidelines for colours and styling",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P07,Design the user experience of a digital system,,"Considering the factors of why a user might buy and use a product, in addition to its utility, for example how aligning the brand with the user’s values and identity contributes to its appeal",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P07,Design the user experience of a digital system,,"Exploring the evolution of a user interface, for example comparing the design and branding of different search engines over time",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P08,"Generate, modify, communicate and evaluate alternative designs",,"Reviewing and modifying a preferred design as part of the iterative development approach, for example making changes to overcome limitations of the design or better satisfy the user stories",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P08,"Generate, modify, communicate and evaluate alternative designs",,"Using concept maps, wireframes or other diagrams to record and discuss the generated ideas, for example creating and discussing wireframes of a music streaming service, evaluating it against design criteria and user stories, such as the needs of diverse users",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Generating and designing,AC9TDI8P08,"Generate, modify, communicate and evaluate alternative designs",,"Comparing multiple outputs from a generative model to determine the most suitable; for example, using AI tools to generate multiple prototypes of a user interface and selecting the design or features that best address users’ needs",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Producing and implementing,AC9TDI8P09,"Implement, modify and debug programmes involving control structures and functions in a general-purpose programmeming language",,"Writing and editing programs to solve problems using branching, iteration, variables and functions in a general-purpose programming language, such as Python, JavaScript or C#",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Producing and implementing,AC9TDI8P09,"Implement, modify and debug programmes involving control structures and functions in a general-purpose programmeming language",,"Reading and interpreting an existing program and modifying the code to change functionality and fix errors, for example taking existing code for a weather forecasting app that includes temperatures and improving the output to include extra information such as rainfall, UV levels and air quality",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Producing and implementing,AC9TDI8P09,"Implement, modify and debug programmes involving control structures and functions in a general-purpose programmeming language",,"Writing a program that receives data from the environment to change the program behaviour, for example reading moisture level data from a soil sensor and switching on the watering system",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Producing and implementing,AC9TDI8P09,"Implement, modify and debug programmes involving control structures and functions in a general-purpose programmeming language",,"Writing a program that contains nested control structures to perform more complicated branching and decisions, for example using an IF statement inside a loop to count the warm days from an array containing temperature data only when the temperature for each day is more than 20 degrees Celsius",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Producing and implementing,AC9TDI8P09,"Implement, modify and debug programmes involving control structures and functions in a general-purpose programmeming language",,"Defining and using a function that produces different output based on the argument(s) it receives, for example a function that receives the name of an actor from user input, and searches a file or database to return a list of movies that actor appears in",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Evaluating,AC9TDI8P10,"Evaluate existing and student solutions against the design criteria, user stories and possible future impact",,"Evaluating how an existing solution ensures users can control their safety and experience online as described in the Safety by Design Vision for Young People, for example ensuring privacy settings are comprehensive, easy to use and set to maximum protection by default",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Evaluating,AC9TDI8P10,"Evaluate existing and student solutions against the design criteria, user stories and possible future impact",,"Reviewing the requirements of a user story to ensure that their solution meets the user’s needs, for example making sure that recommendations offered by their music application are of a similar genre to the rest of the user’s library",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Evaluating,AC9TDI8P10,"Evaluate existing and student solutions against the design criteria, user stories and possible future impact",,"Judging existing solutions on the basis of their possible impact on the economy, environment or society, for example cloud computing services decrease data loss but require vast amounts of electricity to power the servers",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Evaluating,AC9TDI8P10,"Evaluate existing and student solutions against the design criteria, user stories and possible future impact",,"Discussing the risks and consequences of AI-generated content on social media platforms; for example, the potential for the spread of misinformation due to high volumes of automatically generated and intentionally misleading content being posted",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P11,"Select and use a range of digital tools efficiently, including unfamiliar features, to create, locate and communicate content, consistently applying common conventions",,"Locating relevant content from multiple sources, exploring advanced search functions and targeted criteria, for example using specific filters such as date range, image size, file type and usage licence",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P11,"Select and use a range of digital tools efficiently, including unfamiliar features, to create, locate and communicate content, consistently applying common conventions",,"Selecting and using appropriate digital tools, for example when participating in online lessons or planning sessions using a common video conferencing tool",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P11,"Select and use a range of digital tools efficiently, including unfamiliar features, to create, locate and communicate content, consistently applying common conventions",,"Applying common conventions consistently when creating content, for example organising content in paragraphs and within a heading hierarchy, writing captions to describe images and using gender-inclusive pronouns, where appropriate",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P11,"Select and use a range of digital tools efficiently, including unfamiliar features, to create, locate and communicate content, consistently applying common conventions",,"Creating logical storage locations for project assets and resources together with an outline to ensure collaborators are up to date, for example creating a logical storage area for a group to share content and ideas in a timely way about the canteen issue they are solving",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P11,"Select and use a range of digital tools efficiently, including unfamiliar features, to create, locate and communicate content, consistently applying common conventions",,"Using effective prompts with generative AI models to create output that is better suited to the problem being solved; for example, specifying the voice, tone and brevity for a persuasive news article with a restrictive word limit",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P11,"Select and use a range of digital tools efficiently, including unfamiliar features, to create, locate and communicate content, consistently applying common conventions",,"Using a progressive series of prompts with generative models to refine output to improve its correctness; for example, performing translation from one language to another and instructing the model to correct errors in translation",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P12,"Select and use a range of digital tools efficiently and responsibly to share content online, and plan and manage individual and collabourative agile projects",,"Collaborating effectively online using cloud storage, for example setting up and managing a shared space in an online repository to co-develop content for an app which presents and checks safety aspects of working in a specific setting such as a kitchen, lab, workshop or greenhouse",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P12,"Select and use a range of digital tools efficiently and responsibly to share content online, and plan and manage individual and collabourative agile projects",,"Displaying empathy for diverse cultural expectations when participating in teams and in online communities, for example showing sensitivity around images or names of deceased people, and valuing the intellectual property and perspectives of others",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P12,"Select and use a range of digital tools efficiently and responsibly to share content online, and plan and manage individual and collabourative agile projects",,"Demonstrating agile project management skills and understanding, for example when collaborating with First Nations Australians’ community groups to develop digital solutions to projects: following cultural protocols, including relevant permissions and attributions; acknowledging diversity, capability and strength; and addressing risks and responsibilities such as privacy, security and accuracy of data",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P12,"Select and use a range of digital tools efficiently and responsibly to share content online, and plan and manage individual and collabourative agile projects",,"Determining and recording the tasks, responsibilities and timeframes for a collaborative project, for example using a spreadsheet to record tasks and their sequence, critical dates and who is responsible for each task so a project can be finished on time",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Collaborating and managing,AC9TDI8P12,"Select and use a range of digital tools efficiently and responsibly to share content online, and plan and manage individual and collabourative agile projects",,"Using AI tools to decompose high-level instructions into more detailed steps to assist with completing a task; for example, asking an AI model to break down the steps involved in building a website from scratch",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P13,Explain how multi-factor authentication protects an account when the password is compromised and identify phishing and other cyber security threats,,"Explaining how multi-factor authentication prevents unauthorised access by prompting the account owner for a token or single-use password, for example demonstrating how a funds transfer from their bank account requires not only logging in, but provision of a one-time password received via SMS",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P13,Explain how multi-factor authentication protects an account when the password is compromised and identify phishing and other cyber security threats,,"Identifying the common techniques used in phishing scams to identify and exploit susceptible users, for example using an email address from an unofficial domain when pretending to be an online retailer, or including grammatical errors to help filter out users who are more likely to detect the scam",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P14,"Investigate and manage the digital footprint existing systems and student solutions collect, and assess if the data is essential to their purpose",,"Investigating the ethical obligations of individuals and organisations regarding ownership and privacy of data and information by researching an online platform’s privacy policy for data collection, use and storage information and discussing impacts on digital footprint",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P14,"Investigate and manage the digital footprint existing systems and student solutions collect, and assess if the data is essential to their purpose",,"Reviewing and managing their digital footprint across online digital tools that they use, for example selecting their default privacy and sharing settings on social media accounts",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P14,"Investigate and manage the digital footprint existing systems and student solutions collect, and assess if the data is essential to their purpose",,"Investigating how recommendation algorithms used in media services rely on data that tracks user habits, for example how music streaming services generate playlists that contain songs from genres and artists that are similar to those you listen to regularly",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P14,"Investigate and manage the digital footprint existing systems and student solutions collect, and assess if the data is essential to their purpose",,"Assessing the appropriateness and relevance of data collected by surveys from other students and organisations they complete online, for example identifying that providing your address data is not necessary for a survey asking about your food preferences but providing the address for the Census would be appropriate",
Technologies,Digital Technologies,Years 7 and 8,Processes and production skills,Privacy and security,AC9TDI8P14,"Investigate and manage the digital footprint existing systems and student solutions collect, and assess if the data is essential to their purpose",,"Explaining the risks associated with sharing personal data due to the ease with which generative AI models can create new content; for example, from short videos and audio recordings it is possible for convincing deep fake videos to be generated and distributed for malicious purposes",
